X,Y_clean,Y
0.80404604991076,0.0,-0.24345511536261136
0.7012836565528795,0.0,0.726627934430506
0.7498512484766273,0.0,-0.7674738195496679
0.6202792431153213,0.0,1.4122087295541015
0.8072283679428695,0.0,-0.806623182574761
0.3823054304569409,0.0,-0.5596005874311593
0.5078370538303899,0.0,-1.3982874033755315
0.14605577723918173,0.0,-0.8802275896759274
0.8584114367719828,0.0,0.7535641304793779
0.5461958937372552,0.0,-1.6631121273912692
0.47785968358353736,0.0,0.23411230142617334
0.13307155937791426,0.0,0.7154945993530798
0.512423986277991,0.0,0.21036905530620145
0.9689598796919354,0.0,-1.7105790375666534
0.5006863963191842,0.0,0.9480363459697853
0.6756282255868521,0.0,1.171081005560878
0.307247865977187,0.0,0.22996240973629498
0.8769127700726768,0.0,1.0165909597396197
0.7339014135075309,0.0,0.9235392916395259
0.07893315812781365,0.0,0.6918314441942701
0.12300213887611322,0.0,-0.5137292374156006
0.06688205689866311,0.0,1.2920697580028706
0.11994671674002233,0.0,-0.03866850958856931
0.8016628802167926,0.0,0.489051662345166
0.25178043529694716,0.0,0.6353277046203615
