X,Y
0.2765334309385966,1.2647403894332225
0.5441836358603878,1.0512567516947675
0.5278635934017665,-0.6082454328845877
0.04542565471322335,0.21643360370883838
0.42028427240414634,1.2114196694827448
0.7384044198459488,-1.0663624157429321
0.6332770794602052,-1.0401919100841182
0.952346110115593,-0.9895724067940557
0.8119972472039331,-0.5506680684018898
0.41617301660747363,-2.0620906740430605
0.4862027858412796,0.06419003545201431
0.16736296373425563,0.12659534391959176
0.5551458459066425,-1.4863631351329625
0.38117470166252854,-0.613190418448948
0.5602005019889261,0.6144219909194781
0.9136533370264837,0.7754707672164716
0.004494695626508061,0.37839293123067796
0.9792935242003308,-1.0884737823681356
0.6607850471452261,-2.1342681407605055
0.18751442613152802,0.432116119448021
0.12010416402195023,-0.14305049861595875
0.1816518280393189,0.9927035567424874
0.9760189039025858,-1.0763923792272352
0.5978350370697156,0.10336096515734657
0.6365231473211076,-0.12065966831909604
0.5913824821719599,-1.1409676504708612
0.5523760054607121,0.7038077200879237
0.9381078399321789,-0.2603132632578285
0.6198516710846729,1.077389309338034
0.5468991681266228,1.30383641318627
0.9843012777471759,-0.5436151424806005
0.009292771498674357,-1.2467213321316266
0.033860697055438815,1.70649664655547
0.5488337321454475,-0.9075001824429256
0.5889333974741527,0.12725181609291278
0.6083396018369007,0.281295965646273
0.6233226814781458,0.25745211835522863
0.3717180630813631,1.01728214731168
0.05752721038525421,0.4226336732410413
0.6846667731791746,-0.28809130450246184
0.9152198641365774,0.4367514151610977
0.16366674474680332,-0.32535554123003707
0.321619987104809,0.09433921059456891
0.5763281469499739,0.5358721192762105
0.83784342204985,0.9709753747480042
0.531980767602073,0.17282207092719232
0.1855194702570404,1.674857102056743
0.4022769390453418,0.23391243502067224
0.23752407550752186,-0.31349809917741084
0.6379601858700369,0.36998444675416203
0.05401420421147829,2.5099049692610875
0.3409053599913797,-0.4495436281901301
0.40209276419846074,-0.42601482549012826
0.9308964535317505,0.15897935731500326
0.1103302453566124,0.009479419624239416
0.04995002934596782,-0.31755133637184246
0.9564498183147393,-1.2884091102912856
0.5837430751841794,-0.8963495868580592
0.2919387928218202,-0.4122600377226985
0.035444060879122774,-0.21882474979766978
0.20255281805178948,-0.5545935840166274
0.5729467926529355,0.885666890657399
0.2662744722564988,-0.29124896757696594
0.6851994355289338,-0.0220545768652002
0.6609510145678043,-1.6415054664219173
0.7501531193837391,0.20188050428371487
0.7131882254568522,1.7293198163227597
0.7363401695380246,-1.0048161629978747
0.9833173894347164,2.135635717292257
0.6311689018722724,-0.3646285788949802
0.5283487692593144,0.9765832212184584
0.6373638717559964,1.2305942266204293
0.9207712721085055,0.025654536533157263
0.4807909310109071,0.8856390959236924
0.41242873404999536,-0.5859228185514385
0.7905402323040027,-0.24201553504957868
0.20038848007134547,0.4012268778470496
0.08973242832931538,0.2671457989251922
0.4890476405952673,-1.8533071499965859
0.03138765144375921,0.9639554322661434
0.2419322373904902,0.23210298005845487
0.7018046857304298,0.4514648790996185
0.48833296435841866,-0.6935157541129652
0.3565587376251602,1.3771235402963302
0.057070961604198445,0.9725874544947676
0.9711655374907743,0.08944586833044978
0.6047348646528602,-0.41502361619917977
0.9752585464049761,-0.1445547634596099
0.8459580349387226,-1.057931905881614
0.8374399463538857,-0.9636694628843189
0.2327850139951112,0.23422968516243645
0.6326780496318022,-1.403361622245472
0.9106368235477167,-1.085111760102422
0.3001229063181775,-0.8306789873118862
0.14340031513863938,0.9789236830688166
0.16160143517478542,0.6274059499790204
0.6569376599010471,0.6358522430565305
0.8575667108225656,0.7396831074929586
0.4912817390962777,1.1195571725618254
0.20723201164750094,-0.15010081003759604
