X,Y_clean,Y
0.8221775941484935,0.8080516525467599,0.8704343254867895
0.4562924736654487,0.07354053940892015,0.2102073959557948
0.8983383144068354,0.3554541405750699,0.2810761753812214
0.9283465138933426,0.18936121184149834,0.10163262248160818
0.4857102147721549,0.008039773559065702,-0.16930007720966966
0.002318131466287121,0.0002121314933889867,0.019370351974409863
0.3224341397696149,0.8067803974858931,0.7395040590592725
0.7840660844173141,0.9548807711586697,0.9976508788128458
0.414858160601548,0.2599045125038555,0.18818126080227943
0.6514000088280602,0.6628501377345365,0.7350471564677319
0.5579886866199131,0.12698208822736629,0.17141135535552207
0.24841426564149793,0.999900732693426,0.8449992876480079
0.13565643911086345,0.5667564436871174,0.6121231647045123
0.7604015097062917,0.995734852225088,0.9933899872440715
0.9119554707762736,0.27605851078974825,0.1603382521797501
0.24726829957134422,0.9997054335838857,1.0595488971653708
0.6399210307485568,0.5932032214848061,0.7587663980591953
0.20806543152361856,0.9321686113129322,0.8770276956852894
0.6133870842555202,0.42729260633722804,0.24852153437942154
0.5595846668636693,0.13373425429415312,0.17065427999532776
0.01617176081933125,0.010289142881929059,0.04407640976876211
0.2405373403397868,0.9964691897628446,1.0446295926941624
0.40039836096158654,0.34311297731904034,0.26724335869400273
0.07779858370553439,0.22051193582873918,0.11979210909886222
0.3673760048810495,0.5478297259300767,0.526646877522232
0.26193233322945,0.9943895639900555,0.8287349350696697
0.7725104367462227,0.9801285435853515,0.9401320307299068
0.5505998764575811,0.09771841691152204,-0.08121781860325723
0.9423471671461902,0.12558019916340568,0.19444470291357152
0.18848410323827103,0.8578985000012186,0.8175496935492307
0.24032107802002345,0.9963061585457443,1.013583716131858
0.7248514946475456,0.975239090645528,0.8587095557658586
0.1937285512442386,0.8801154451455848,0.7835304284955039
0.683065705541748,0.8333137745820901,0.9802282766014385
0.30348834123192325,0.8912410229104863,0.974561673249027
0.7185992483015732,0.9615764595027793,1.018083056931425
0.769894848221416,0.9844554641730924,0.9414768825234037
0.8765229983367175,0.4904313033971098,0.470101267523525
0.8921466159731475,0.39309635109021307,0.50339969018023
0.3066996838760795,0.878361941026395,0.6943506906501841
0.45878738239550154,0.06556791711782275,-0.01790197488529019
0.36549764094654624,0.559563296894598,0.6020926403740509
0.0640435667086241,0.15337057479909463,0.1756711608936691
0.6616930451517324,0.7224660334576475,0.784585756720938
0.7207036814655753,0.9664976577344495,0.9982795876279986
0.001895999538682247,0.0001419108647926042,-0.047268541114037006
0.03504714518214502,0.04771267831328971,-0.027307148796609546
0.2907138661282571,0.935974903871016,0.9327685337938711
0.372823357083206,0.5136745455217671,0.6963656213315462
0.9933478179540286,0.0017459631456173742,0.022652072976361876
0.5827271583661393,0.24670884568778997,0.15037837257408082
0.6097823039802093,0.4049660984609147,0.31271805566719424
0.545201120683436,0.07851449763361978,0.12930437410277829
0.7990917980766796,0.9078362189698171,0.8484240566897503
0.6682336810011489,0.7584777290322149,0.6400758976533436
0.9103432653780809,0.285160809931989,0.37223201699123465
0.09381254571515119,0.30902141489721563,0.3273915028294925
0.6619829987909928,0.724096121227147,0.6327268842494105
0.09102717915782121,0.29296764191497676,0.2423957535204439
0.5656174235728084,0.16056467201260372,0.2704221956553507
0.05442942168833664,0.11246810482621691,0.28016029590563407
0.9785645213109401,0.018030117359755318,0.04813378726401903
0.374957796552602,0.5002651720681731,0.6203651491008222
0.6503300217671468,0.6564792621371999,0.6740143975064185
0.7756087204594705,0.9743324589841967,0.9217519459337652
0.4900604242136577,0.0038952087690981496,0.058359470659295996
0.6871915875144033,0.8521804981869862,1.0848822881223705
0.12268557091218213,0.48546006319751367,0.5770823681440802
0.1022332799949448,0.3588959241912608,0.4529761495545246
0.5536025033958296,0.10920602425353497,0.005096812598177181
0.3458812147290419,0.6789030768466809,0.5739898306116117
0.9791412161221553,0.017078499434434517,0.0033843879137015424
0.6427136270872645,0.6103811587486982,0.6131006036641069
0.05654737758163808,0.12101314879453637,0.1052128861549097
0.586926954347957,0.2698025480111417,0.1451967259204444
0.4648332540067466,0.04803355388879907,0.09604306399194376
0.9271833924926921,0.19512075273899493,0.3174959376587033
0.1856919841288709,0.8454300292999171,0.816960323102226
0.8887514794725049,0.41402629249597234,0.6196145834796792
0.34353555568213145,0.6925858490991601,0.7365555700513122
0.07969121550095037,0.23045050055206745,0.3647546375043844
0.7993722838114302,0.9068141470946169,0.8096445774054126
0.5294979396843252,0.03395975414742262,-0.12557791752811573
0.032973385950658796,0.04231206486494994,0.07211289017514033
0.9991176758768557,3.0733469742656636e-05,0.06281474192409893
0.16873461534758183,0.7611668573370207,0.5656632687327061
0.25517761328536326,0.9989420485380501,1.1616527000140076
0.4828882054537593,0.011515339627429335,0.08041514190065098
0.50790581927259,0.002465450386260835,0.1961093077096389
0.6475921802777089,0.6400516477403734,0.6035001513025235
0.8768849226205429,0.48815778931660136,0.40080441632431396
0.9031273382425524,0.32692768799357697,0.14107000946436857
0.5686190694908094,0.1746508595772119,0.12682462761576718
0.9144977643154324,0.2618932502100362,0.18146045451945592
0.6814695513361978,0.8257717530918119,0.8470114192701933
0.2576553582065154,0.9976881704280338,1.0514668437517583
0.4414591871008665,0.12930114966052725,0.1458407116127672
0.7926140408653218,0.9300058232168764,0.8801540069813423
0.594125898720173,0.3108424672700744,0.46940346957219065
0.1968162744302403,0.8924299230039516,0.9848111264129631
0.8927156281417495,0.3896065784955887,0.37224136892009174
0.14982110040962027,0.6534390637415105,0.7022491825463366
0.7490981917220213,0.9999678941979354,0.825231221695381
0.9376797121564668,0.14564907158168874,0.1810098070720586
0.9310909821404365,0.17603637467064004,0.038570637975360894
0.5582357542811944,0.12801761787548122,0.16134772099729558
0.7382923194048314,0.9945984554664562,1.2230840964541612
0.7103409372349709,0.93918131473455,0.772314361515237
0.19445693764820493,0.8830726738115444,0.951722701126652
0.9245938934423453,0.20817551423812955,0.1713147339919326
0.10949706453662755,0.40320717074772183,0.40405613369102644
0.5827199895857741,0.2466700112127321,0.3282423845283916
0.46513576611972673,0.04722392403333877,0.16199333485043213
0.8854867837956831,0.43430013940837253,0.38056852494043064
0.5340634066910676,0.045112244661161996,0.10543724090084378
0.4140549308901297,0.2643435751703861,0.31989526254623996
0.690768734594556,0.867773687947142,0.7833193242440313
0.49021013728754914,0.00377889764466557,-0.08391274962910142
0.7497923358388745,0.9999982975177434,0.7243186577277478
0.1138868783697431,0.4304009400160958,0.372903678834632
0.9294564928036558,0.1839266873851364,0.23357869772230747
0.9840048310462411,0.010066412642309496,-0.059491223900654394
0.5067152205513012,0.0017791909720844795,-0.018284411950243124
0.7730799790058638,0.979117423767532,0.8431800727748955
0.8415635880294784,0.7039598196015607,0.6313663644412104
0.5787603677291318,0.22554303979739795,0.17307737074569138
0.32967372252564486,0.7696420651494935,0.8670288390557009
0.3477412932764695,0.6679417234372104,0.5015356003308056
0.8741688697324498,0.5052220505445395,0.4698762745412991
0.5017309585812051,0.00011828126625489262,0.08733732446166369
0.7749516730328103,0.9756220026257698,0.99502940256672
0.7309257521286615,0.9857053251244129,1.020613560147333
0.368929868006459,0.5381027884547586,0.5440846288109901
0.34681360656835436,0.6734203808442792,0.6703102037921821
0.7022177616505398,0.9125409143876912,0.958971853808778
0.47224352389674507,0.03010792965502251,0.19316347356840108
0.376855193357319,0.48834453220984214,0.37878434227594493
0.9979329298558017,0.00016867306855654747,0.05450617221905998
0.3705714940356475,0.5278107636622622,0.3643304988216729
0.8556495047756587,0.6203880977182034,0.6508121197987907
0.7178256115668591,0.9596859852694551,0.9805903892167436
0.03632803748830482,0.05120214072024554,-0.10011331578493182
0.055687212786793894,0.11751003353036729,0.19562277840502135
0.0008117152390149096,2.6011378577598736e-05,0.12422750709811393
0.6543715201980332,0.6803850216273587,0.7236904353659422
0.7846864681045193,0.9532487888616225,0.8573981032109372
0.24995444585252014,0.9999999180751656,1.1297270819475809
0.6832564698959261,0.8342062474406009,0.9018919728679018
0.18164622808371345,0.8266130783662454,0.8584347297078557
0.40900126887128463,0.29280495366123477,0.20243876989971965
0.07549226732752023,0.20861527613366088,0.22286095921370622
0.11191906777404914,0.418179717730991,0.32659871842818305
0.5218476164958427,0.01872570740791985,0.1715633264372915
0.4700525561244785,0.03499029641072583,0.09444731427550135
0.6249713068941384,0.4998197159027394,0.5746569455043121
0.46483201207684255,0.048036891204501754,0.14958745929178377
0.9748042770935196,0.02485319752396485,0.0341356620467865
0.3355826168659579,0.7376625230604538,0.7749204258826459
0.2169135968328143,0.9574015838970046,0.9140412373434809
0.33022369700725007,0.766725612502473,0.7716634288458063
0.7023690334839395,0.9130771962521149,0.9662731226072807
0.8706689042464831,0.5271996440675124,0.5479600013208459
0.782041132826501,0.9600147135872655,0.7930210648503154
0.06914274331270043,0.17715636082578398,0.2857817125010449
0.8397734253585714,0.7141769023845733,0.7962411010269971
0.9368603364323141,0.14929995124458878,0.23545227662028848
0.9488903399438775,0.09962885314585725,0.16467744548241836
0.44652418577278474,0.10870997165030295,0.2259541134436067
0.5611581059143262,0.14053527921623893,0.008822468367988778
0.2462386616682558,0.9994415765082826,0.8240309671104167
0.7262443122518424,0.9778859980077347,0.9707044814847705
0.49853884581340246,8.428293072387701e-05,0.14277529843543715
0.9222498027150559,0.22025989836437623,0.2675821466878959
0.1855758994012353,0.8449023272534067,0.8593024173282384
0.4035363139814395,0.3245191679382219,0.35858892830145256
0.0007063711377112147,1.969802918064662e-05,-0.11243562731868341
0.9619412071281463,0.0561016685656492,0.15385165200254441
0.9076189190205739,0.30074053936117884,0.047932148568542665
0.8935572644129318,0.38445519283399654,0.3858600714327466
0.9515906561476379,0.08969814874000354,0.054034609821645915
0.7676734935594749,0.9877194252329898,1.0744629554976886
0.5814671369960094,0.23991495594255102,0.14155724316410556
0.985668053549063,0.008087156869636652,0.12977343216106746
0.9251503793281427,0.20534349030522622,0.05933667208300783
0.11902156493633687,0.4624717101494237,0.3152785635495561
0.035194322072647055,0.0481076822796186,-0.017955601411489365
0.00580457409438373,0.001329559837777382,-0.05183571826114687
0.3299868029987364,0.7679834048049174,0.7022177693602036
0.5954239556062186,0.31841705489462346,0.2585521622842015
0.6166574975486994,0.44767847304649394,0.5211589130498868
0.38184426319160947,0.45704922509359647,0.48874850343789694
0.47998866825894726,0.015726130923656306,-0.010677864462168053
0.1569444492753843,0.6953655921853559,0.7158819363574924
0.33403499466663245,0.7461723127167159,0.6893714478033448
0.92559934223706,0.20306915937792702,0.2011633105241854
0.3602731482162955,0.5920042671601153,0.6558314076537715
0.7364831103200129,0.9928043697024825,0.949815176068134
0.8424783137909532,0.6986989897834264,0.8148984370868423
0.6632035507134261,0.7309250566506494,0.7174309189771565
0.34263366287521624,0.6978029089716782,0.6634435763755372
0.7106795209189927,0.9401942150535437,0.859484083708896
0.8936762466857503,0.3837279699416835,0.5340009277114357
0.17210127922224205,0.778966137379771,0.6574874473907844
0.401556162798277,0.33622253084880505,0.3965146730514168
0.40543458689682565,0.3134016426731487,0.40205656039523563
0.9657618024736602,0.045569223039629646,-0.18583865358987944
0.6948129390748768,0.8845063687474609,0.8046411238502947
0.6569651313378699,0.6954852044806857,0.7833324161629566
0.016826619812890464,0.011136141897218307,0.0908986447797257
0.004942904098766299,0.0009642385010273701,0.010828798537299403
0.5470362317577238,0.0848288666494727,0.06176742214864137
0.5446396648388481,0.07662722931349895,0.004537194240690642
0.3604951705207464,0.5906327238125917,0.9200618360674084
0.5817504608494883,0.24143698329978594,0.10783116990816344
0.09871024397495431,0.3378049842292305,0.34605115050547364
0.9025692924077776,0.330221466255242,0.4120439680629641
0.05853246438759019,0.1292659507740622,0.24839491387075538
0.5896416139460058,0.2850750250952053,0.24948333622413155
0.9441723042502036,0.11807912325041886,0.247713211860102
0.39641346899386687,0.36707305139299723,0.25042112140824174
0.4043858154760305,0.31953121034080156,0.2023683161837208
0.1861290674487155,0.8474103344583362,0.8411693303790864
0.00193068819252884,0.0001471508294593207,0.04470916951029605
0.6381192577494461,0.5820578330737257,0.6321296987269734
0.8655348981764514,0.559330863262149,0.5148314821402655
0.34350528975607575,0.6927613292839723,0.7650076102072878
0.23609578674448128,0.9923871475162657,1.04860713671193
0.2733597559260521,0.9786117378870223,1.1062462763008392
0.8800064650711742,0.468564199255525,0.42390820531460865
0.5214441804610644,0.01804467033948693,0.1362265659462827
0.1422738088110792,0.6076842079285957,0.5868813893061318
0.930083936965264,0.18088182035507078,0.1668436496027771
0.008287563544742249,0.0027090742646878863,-0.0063573893134060925
0.23801782417860717,0.9943426841256904,1.139137750729201
0.7081906202316568,0.9325636593662052,0.874871350269552
0.27996993037815887,0.9649577606318408,0.9514733080721111
0.6429656938461418,0.6119253089206464,0.6990289396297766
0.544099199725846,0.07483042585292367,0.2235488294725515
0.4780916751048624,0.01882925993159969,-0.1085057039715563
0.6694741267608698,0.765117774222451,0.9009856947865746
0.007368577189044601,0.0021419862725563553,0.06776473784219532
0.2499851939689215,0.9999999913455984,1.0063691215462678
0.4954994567592903,0.0007994178708433389,0.02552953216678941
0.7477987402403315,0.9998087177670844,1.0804713558190746
0.43930615836966136,0.13851381027438836,-0.14989786320318965
0.8896296746973021,0.40859595703459856,0.5427088416609444
0.6094007093249343,0.40261327665491314,0.45276381078954214
0.822835658624164,0.8047843644835075,0.7881854766602513
0.7005016372591578,0.9063530763856082,0.8146848544642257
0.06030323863699649,0.13682260013550246,-0.009535022568756185
0.058564132484992704,0.1293994910107232,-0.0790061201683269
0.8378846079035093,0.7248394338979877,0.48784280650691203
0.11956221381618293,0.4658599653179341,0.29911629278910257
0.8264275478897523,0.7865892109451998,0.9038595380641468
0.07576012867055515,0.209984611508373,0.1580694691249763
0.3354584512923523,0.738348622126283,0.8321460755956779
0.3247389999488667,0.7952177594556791,0.8512542626061126
0.8960120296272833,0.36950628057539436,0.3042175635812144
0.8559132858033184,0.6187788133629853,0.5063862670292689
0.28832532806218714,0.9431250905164179,1.0467628935829096
0.7621187540545891,0.9942132305995536,0.9159676488197093
0.531071250917857,0.03763160250240614,0.028249306693811007
0.21956595280305835,0.9638773837193578,0.9095518014300186
0.9806195417217964,0.014755032166436937,0.18286040770701145
0.5536290715998406,0.1093101779804194,-0.011294999959697086
0.875312627306204,0.4980357097557971,0.8381147055270244
0.6842755926572468,0.838941454084814,0.5223073913673282
0.20554754080433135,0.9239973601647797,0.8226594314875173
0.17915397734252725,0.8145982301629507,0.7479527209399643
0.6324840939635661,0.5469546586853445,0.6345720802088359
0.1726867509106529,0.7820114026867035,0.8018370181086131
0.31770721145559133,0.8296782072103215,0.9185826065252862
0.680463617436594,0.8209510739664172,0.8312336387136818
0.889306332442912,0.4105940897812658,0.3900920867119106
0.23721523509497833,0.9935611116235518,0.906948091096663
0.5691245886716538,0.17706926593711841,0.04114543278363442
0.38928042275818764,0.41075426614266203,0.375175512788297
